sentiment,review_body,product_category
1,I love this skirt! so soft and comfortable  i wore it casual with black nike sneakers  a black loose turtleneck top and a moto leather jacket. i tried on the m and l and went with the m  so i would say it is true to size because that is what i usually wear. i'm 5'9'  145 lbs  nice thick fabric  but not heavy  good for cool weather.,Skirts
1,Runs a little large. i'm 5'9''  150 lbs and ordered the medium. probably could have gone with the small. still  it has a tie waste so it works! love the length and print. can't wait to wear it this fall with a jean jacket!,Skirts
1,This skirt is perfect! it just pulls on and lays nice and smooth. the fabric is soft and just the right thickness and stretch. i wore it with black tights and knee high boots for new year's eve and had many compliments! it runs a tad big. i am about 130lb and the small fits great although a tad larger than i would have expected. i assume it might srink in the wash a little anyway. my new favorite!,Skirts
1,I found this skirt to run tts - i am a size 16 and the bought the xl. it is so soft and comfortable and the colors are so much prettier in person. i paired it with a black turtle neck and black dolce vita booties that i snagged on sale at my local retailer. happy girl!,Skirts
1,This is a very nice  well made skirt but beware  it runs extremely large in size around the waist. i usually wear a m in most things  and i am going to return this skirt for an xs.,Skirts
1,This skirt is a great fit for curvy women. i highly recommend it.,Skirts
1,Love the material and style - a very versitile skirt. however  doesn't fit well for those who don't look good in the slimmer looking pencil skirts.,Skirts
1,This picture doesn't do the skirt justice. i paired it with a creme colored cashmere cowlneck sweater and a silver jeweled belt. it is really pretty and flattering on.,Skirts
-1,A truly unwearable slip: scratchy fabric  bunchy skirt  teeny bodice. it feels like you are wearing wrapping paper--the foil kind.,Sleep
-1,This is way cuter on the model. it runs so big that it is very unflattering. perhaps on someone tall it would look better  but sadly it looked dumpy on my 5'2 frame. it also arrived with some black stain on it. it is going back.,Sleep
-1,These are very pretty  but i have had a few problems with them. out of the package  i found them to be true to size. i think i purchased the pxxs or the pxs. however  even though they are machine washable  i feel that they shrunk upon washing and are now too short (i am barely over 5' tall). also  the elastic waistband keeps twisting within the casing  which drives me crazy. i have to keep straightening it. i think there are better options for sleep pants.,Sleep
-1,I gulped when i put this in my bag during retailer days because the price was still too much but thought this has to be wonderful to charge so much  right? boy was i wrong. this is a sweater knit with a very deep v-neck that's incredibly boxy and unattractive. the knit shed all over my pants in the few minutes i had it on. i ordered in xl  having never tried this designer and that was a mistake because i generally wear large or medium. it was swimming on me. the stripes aren't as cute in real life,Sleep
-1,I'm very disappointed in the quality. it seems more like a pajama than a tunic. definitely not worth 100.00 dollars. i plan to return it.,Sleep
-1,Much lower quality than other robes i have purchased,Sleep
-1,Just not as long as in the picture. it hit me at my hips not good!,Sleep
-1,"I ordered these in m (5'8"" 140 lbs.) and they are tts: they fit well and are neither tight nor loose. the issue that i have with them (and the reason that i sent them back) is that the material  although comfortable  is completely transparent; if i were to try to run out to get the mail in these  the whole neighborhood would essentially see me bottomless! furthermore  these are not white but off-white (and quite a yellowy off-white  at that)  so these loungers don't look as cute with the feature",Sleep
-1,I wouldn't be so unhappy if these pants cost about 75% less. they are so cheaply constructed. one wash and they're all but guaranteed to shrink. the material is so cheap and flimsy not at all what i expect from retailer. they are also 32 inch inseam not 35.5 as stated on the web site which is the whole reason i bought them.,Sleep
0,This product is incredibly comfy and perfect for getting cozy however the sleeves were sort of loose and did not look cohesive with the grey. props on the draping though  that was lovely.,Sleep
0,Just got these today because they were a steal of a deal with the sale on sale. was super excited because the pattern is adorable! i put them on tonight and noticed that they  firstly  aren't eloise like i assumed they would be  and secondly  that they weren't as soft as i had expected. all of the retailer/eloise pajamas i have purchased in the past have been so soft and comfortable - you don't want to take them off! did i get an off pair that just happened to not be as soft? i'm not sure  but i'm,Sleep
0,This top is oversized. i normally wear large but thought an xl would be best for sleeping. it's huge. so stick with your normal size or a size down. pretty print. fabric is a bit coarse. undecided about trying a size down because i'm particular and they didn't wow me. also ordered these in the lighter color and they fit the same.,Sleep
0,Did not notice small hole and stain on the bottoms until i had the tags removed the return label shredded.,Sleep
0,I used my birthday month discount to treat myself to this gorgeous chemise and matching robe in the mauve. the color is prettier in person than on my computer. i bought it in size m  and size m clothes are normally a little big on me. this chemise fits  but there is no extra room or looseness. i am disappointed in the quality of the pieces. i have several beautiful 100% silk undergarments that i bought for myself in the 80s and 90s  and i am comparing this chemise (& robe) to those. this silk us,Sleep
0,Very pretty  romantic,Sleep
0,I ordered a large and it was skin tight  if that's the look you're going for..,Sleep
0,Maybe it's just that it's a bath robe  but i'm not crazy about how this falls. it is very soft  cozy  and cute  though.,Sleep
0,Love this  but the one thing that made me buy this is that if you look at the pic  the girl has her hand in a pocket - there is no pocket!!! which makes me bring the rating down - some one else had noted that the v is deep - they are very right - be prepared to shift the shirt lots unless you wear something under....... it is- other than that i really like it,Sleep
1,I'm 5'2 & the length is fine except i'd probably hem if i used for yoga/pilates. but i prefer cropped for those activities  so these are just knock a round lounge pants for me. they are thin  but not in a cheap way. i don't understand why they're called french terry became that's not what i see/feel; but they are sumptuous & soft. i like that the fold over waist part is stitched & keeps its shape. for size reference    i got the black xxs- i'm 115 lbs  athletic apple & they fit/look great & clin,Sleep
1,This top may be labeled as a part of a sleep set but i threw a cami under it  styled it with skinny jeans and a top knot and this became a very effortless/chic so cal look. love that pop of hot pink too! i went up a size for a little extra wiggle room across my shoulders. overall this is a great summer top!,Sleep
1,I tried these on in the store because the pattern of dots caught my eye and it looked like a nice easy style to wear. the waist hits a bit low. i wasn't crazy about the rayon fabric and would prefer it in cotton. i decided to pass on it for now as i don't really need sleep pants; but i might be tempted if they go on sale.,Sleep
1,I grabbed this pair of pj pants on sale  and i'm glad i did. the material is soft and lightweight-- ideal for summer . they fit loose but true to size for a standard pair of pj pants.,Sleep
1,Have not worn them yet  but they are so soft and pretty. seems like a good item to travel with.,Sleep
1,Perfect. easy   effortlessly beautiful design and just my favorite pajama ever. i'm not my ideal weight right now and these make me feel attractive again.love!,Sleep
1,This dress is very soft and comfy but transparency is an issue. having said that  i think as long as you wear flesh-colored undergarments you'd be fine in a casual situation. the natural fiber is especially comfortable and the detailed stitching around the neck and chest area is pretty. my store didn't have petite sizes and the regular length was too long for me so i passed on it.,Sleep
1,I absolutely love these sleepwear pants. they are lightweight  soft  good fit and quality and the design is really pretty!! a steal at this price.,Sleep
1,Very comfortable nightgown  love that it had pockets. fit is as expected.,Sleep
-1,I love the ethnic colors & the creative woven design of this garment. that's what attracted me in the first place. however  some of the metallic threads had snagged & i thought the loose weave & acrylic yarns would lead to more snags & it would eventually stretch out of shape. also  it's very big. too bad it doesn't come smaller. in the online picture  it must have been gathered & clipped behind the model because it really doesn't fit close like that & the long armholes are not visible online as,Sweaters
-1,Unfortunately  this sweater let me down! i love retailer  especially their sweaters  but this one fell flat. it was tight on the arms  and didn't hang well on my body. it was odd in length and added about 20lb to my frame. i kept it because i wanted to force it to work  alas  i just donated it. hopefully it fits someone else better than me..,Sweaters
-1,This whole order was disappointing. the main piece i ordered was cancelled and the two remaining items - this sweater included were poorly made. there was a snag/thread hanging out in the middle of the front of the sweater - tried to tuck it in but it wouldn't stay so i'll be returning it.,Sweaters
-1,I was so so excited to get this sweater in the mail. unfortunately  the sweater is lined with the same material (very soft and warm btw) as the polka dots  which sheds like crazy. i wore a white tshirt under this for the first time  and my shirt was covered in black fuzz by the end of the day. so much so that i was gathering balls of it to be thrown away. very disappointed. a lint roller can't even clean up the tshirt.  in terms of sizing  this fits tts  i normally wear a l or xl  got this in an,Sweaters
-1,This cardigan is made of nice materials and is lined  but it is boxy and totally un-fitted. i swim  which means i have large shoulders  and this thing makes me look like a boxing champion  well a fat boxing champion as it has not waste-line. the sleeves are too long  and as usual  retailer saves on money by using little cheap hooks instead of buttons as a closing system  so if you choose to close this cardigan  it just looks awful.,Sweaters
-1,This sweater looks great in the picture but when it came in the mail turned out to be enormous. i tried it with a belt on like in the picture but that just made the whole sweater bunch up everywhere. the quality is nice. maybe sizing down would help. but the medium/large is going back. i am normally a medium.,Sweaters
-1,This coat is beautiful in color and design. we could have been great friends but it was waaay too big so i had to return it. i bought the smallest size possible yet i could have been 9 months pregnant and still would have had room to spare. i also was disappointed that the sleeves were not lined like other coats in this price range.,Sweaters
-1,Not a tunic unless the model pictured is 5'1. barely covered my backside and not as advertised. design on top is interesting and the fabric is soft so it's a good buy if 50% off or more.,Sweaters
-1,The minute i put this sweater on  i couldn't wait to take it off. it was way too scratchy for me. so  for those with any type of sensitivity to wool  this is not the sweater for you. otherwise  i thought the design was quite cute.,Sweaters
0,Close but no cigar...  the design and color were cute.  the sweater itself was too warm for me  and itchy.  the top fit snugly in the chest and shoulders but it came out a little strangely at the bottom  it almost had strange fold in the front.  look closely at some of the photos and you'll see what i mean.  sadly it went back.,Sweaters
0,Love the color  but the fit is just odd and frumpy. the sleeves are shorter than the should be. when i lift my arms  the entire sweater gets lifted. going back.,Sweaters
0,It's a beautiful sweater but it is very wide (much wider than it looks on the model)  even in the xs/s. it is also fairly itchy. just way too big for my small frame  which is not really the look i was going for.,Sweaters
0,I love the idea of this top.  i had reservations when i ordered it d/t the large armholes but i envisioned wearing my cute cropped pilcro jean jacket with it.  it turned out to be a disappointment.  the armholes are gigantic and the sweater itself did not fit as on the model.  the front was much shorter and wider and basically stuck out from my body.  for reference  i ordered the xxsp.  sizing up might have lengthened the front but would have exacerbated the armhole problem.,Sweaters
0,This is a beautiful and warm sweater  well cut and easy to dress up or down. the biggest problem is the extreme shedding which looks messy against darker clothing  especially against wool or cashmere winter coats.,Sweaters
0,I really wanted to love this sweater. the quality is good and it looks beautiful - until you need to lift your arms. i did end up keeping it but it is limited to when and where i can wear it due to the arm restrictions. i can see it in the picture but didn't notice until purchasing - the arm holes and right next to the bottom of the sweater. slight design flaw.,Sweaters
0,This vest is very nice and fashionable  very stylish. i like it a lot. however  it is too itchy. the opening in the front didn't allow me to close as many buttons as i like but i would totally wear this stylish vest even though it is not as functional when it is cold. however  the itchiness is too much. i don't wear wool unless it is ultra soft or mixed with cashmere  so i could not imaging wearing this vest  it is too itchy. why ruin such a good thing?,Sweaters
0,My title perfectly describes my attitude toward this sweater. the print is super cute and the price point is great  but this sweater was so itchy that i couldn't even keep it on for longer than a minute. it may be okay with a long sleeve underneath  but don't even think about wearing it by itself!,Sweaters
0,This runs a bit on the large side. i ordered my usual m and had room to spare. the green color was lovely  but between the fit and the scratchy fabric  this is headed back. too bad!,Sweaters
1,"I'm a m/l size in most things....depending on the maker and design. i tried this vest on with the paired top in the photo and couldn't believe how big and boxy it was. very boxy. it looked dumpy on my 5'3"" frame. i thought it might work because i have broad shoulders to hang the vest off but noooo. i have breast and that ruined it. well there you go  a size 36c wasn't going to help with this one. but i'm going to try sizing down to a small to give it a chance in fitting better. it runs at least",Sweaters
1,Absolutely adore this jacket. i'm typically a true medium at retailer and the medium fit perfect. the small actually fit really well to and had a little room for sweaters under it but i decided to stick with the medium just so i could bundle up if need be. so perfect and beautiful  the embroidery is gorgeous  i feel so feminine in this coat,Sweaters
1,Ordered it in small regular and xtra small petite. what was surprising was that the xtra small petite fit better (meaning more room) across the chest. i'm normally a medium or medium petite  but this runs large. if you're unsure of a size  get both and return the one that doesn't fit as well. it's much better in person and looks very rich in colors and quality. the only complaint i have is there were some loose yarn pieces just dangling off the edges. i trimmed up with scissors and they didn't e,Sweaters
1,"I've had my eye on this poncho for weeks and finally scored the olive green one over thanksgiving/black friday special. i would say the color is more mustard yellow  which will go well with a variety of jewel-tone tops  etc. the poncho is a nice weight  but not too heavy. i am 4""11 with short arms  but i went ahead and bought the regular xs instead of the petite sizes and the length is perfect. i am seriously considering getting the cranberry one as well. a classic buy for winter which i'm sure",Sweaters
1,This is a beautiful warm cardigan! just from the picture thought it was going to be longer. bought to wear with leggings but can't. i will wear it with jeans skirts and dresses. i am 5 feet 7.,Sweaters
1,I purchased all three colors! this sweater is gorgeous. i love it. it's made well  all three colors are beautiful and it fits great. it's definitely true to size. i'm thrilled with this sweater. adorable!,Sweaters
1,"I got the purple color and absolutely love it. i am 5'2"" but decided against the petite size and i wanted it to be a bit longer. i also went with the xxs as the xs was a bit too loose on the arm. it was definitely a splurge to buy the sweater but it looked so lovely!",Sweaters
1,Gorgeous sweater  very unique  given as a gift so not sure how well it will wear,Sweaters
1,This sweater runs oversized; very soft and comfortable and colors are spot on for fall. love the sleeve length.,Sweaters
-1,Too big and it's not secure enough to wear for swimming.,Swim
-1,"I'm on the shorter (5''3"") side of the spectrum and usually wear an xs in retailer. this is a lovely suit but it didn't work at all for me. it might work well on a taller person or someone who is longer waisted. the ruching and fuller cut leg was not flattering on me at all. it was very tight and pinched. sadly  i returned it.",Swim
-1,I tried this on in my regular size and was able to get it on fine  but the cup portion of the suit was just crazy! with the straps tied tightly around my neck  it was like the cups just flipped out and open. i am a regular b cup  and i don;t think it was sizing (though i did not have the opportunity to try multiple sizes). the cup did not right and  for this reason  would make this absolutely impossible to wear. unfortunate  because the design is so pretty.,Swim
-1,"I purchased this swimsuit in the mint. gorgeous color combination. i'm 5'5"" and weigh 117 lbs. i purchased a small. the fit is true to size. i love the front design; however  my husband promptly brought the back of the swimsuit to my attention. the chevron was off center. the design should have been centered with my back; however  it was on the right side of my back. i immediately called retailer assuming the product was defective. the item was sold out on line; however  a supervisor was able to l",Swim
-1,Bought a large  could barely pull up over my butt. runs extremely small. it's cute but if your not a stick figure  this is not the suit for you.,Swim
-1,This suit was high quality  and a cute design. however  it is clearly made for a lean body type.,Swim
-1,The top of this suit was not proportioned well. i am normally a 34c so with swimsuits i vary between a small or a medium. the cup size on this was very small for a medium. the band to hook in the back was almost too big. there was no way to adjust the band in the back and the cups were clearly too small for a c cup. the print was darling but unfortunately this will have to go back.,Swim
-1,Such a cute pattern  and i loved the fold-over design  but beware - there is not enough bottom coverage! i should've looked more closely at the photo - it's pretty accurate in showing the bathing suit bottoms have limited rear coverage. a couple more inches of fabric would've really helped. i'm used to fuller coverage bathing suit bottoms  and these just expose way more cheek than i felt comfortable with. i could maybe wear them around my husband  but definitely not my dad! i felt like if i bent,Swim
-1,I so wanted to love the striped peplum top  however i have a petite frame with a large chest and there was absolutely no support in the top. not flattering in the least for a d-dd cup. will be returning. i imagine this would be perfect for someone with a frame like mary kate or ashley olsen :),Swim
0,Material is gorgeous and soft but the fit is another story. i am a size 12/14 but very small busted. this suit is definitely meant for someone with a larger chest. the padding was so overwhelming. i also have a long torso so it just didn't really line up were the peplum should be. too bad. it's very pretty. but looked horrible.,Swim
0,I'm a 14 bottom and a 10/12 on top  so i'm curvy  which makes one-piece swimsuits hard to shop for. i ordered a m & l  and while the m overall fit me better  the cup size was still way too big on me. i'm a 34d  and i need another set of my 'girls' to fit into the cups. otherwise this swimsuit is so beautiful!,Swim
0,Am typically a size 0 and could barely get the extra small on  which is a first. was very cute in theory  but i'd suggest sizing up (maybe 2x).,Swim
0,I love this swimsuit - the color  the pattern and the coverage! the material is different for me  but easy to get on and off. my complaint is that  although the backside looks great  there is no padding in the front. for a full coverage suit  this leaves little to the imagination. i'm torn on finding justification to keep it.,Swim
0,Overall: soft material  cute pattern - but definitely a return as just didn't fit right.     fit: i am a six in most tops and based on the size chart - i ordered the size small. it fit comfortably around my bust - but the cup placement was basically at the center of my chest - so that my breasts were squished uncomfortably and unflattering in the middle. i've lost a bit of weight recently - so i'm more of a 36a  than 36b these days - but this wouldn't work for me or i imagine anyone with a broad,Swim
0,I bought the stained glass top/bottoms. the print is very pretty. however  the tankini top itself is not well-made. the front of it (chest area) turns out so that you can see part of the inside of the suit (which is white). it doesn't lay flat around the top  and so it shows more of your chest on one side. for the price  i don't think it is worth it. i don't like to wear it because it makes me feel uncomfortable.,Swim
0,"This swimsuit is very well made and even prettier in person. i'm 5'8"" and about 145 pounds. i usually wear a size 6. i wear a 34d bra. i found the suit to run a bit small. i returned it because  despite how much i liked the style  it just wasn't flattering on my body type.",Swim
0,"I so wanted to love this suit! it is so unique and cute  however it does not wear well on a short girl! i am 5""4 and the torso was much too short for me so the cut down the middle looked really wide and odd and the suit just made me look stumpy instead of sexy. also  for how expensive this suit it i also thought the material was pretty thin for how expensive this suit is. i'm sad to say it is going back.",Swim
0,I bought this scarf/dress for 20% off on mother's day weekend. i really like how it looks and can be worn over a bathing suit or just as a dress  but it is not worth the money. it is poor quality  a scarf stitched together with an attached chord that you tie around your neck. you can make this yourself or wait until it is at least 50% off the original price.,Swim
1,"I ordered this in xs and s. they both fit very well and i couldn't tell much difference between the two. i kept the s as it seemed to have a little more length on it. i am 5'4"" about 120#. i wish this were offered in lots of different solids and more patterns (the taupe and white stripe...hint hint hint) too. it's just perfect. i am in my mid 40s and have young kids so it's great for my life right now! comfortable too!",Swim
1,This suit is so flattering on! great support and slimming for my post-three times baby body. i ordered this suit and the skirted maillot by swim by retailer in the white floral. i loved the pattern of the floral more but don't think any chest size larger than a c cup would be supported in that suit.,Swim
1,I love this top! it's well-made (important if you're in chlorine or salt water) and has vibrant colors. the back strap has two clasp options  so not much room for adjustment but i like this fastening method because you don't have a big bow to lay on when laying out.,Swim
1,"High quality fabric and lots of bottom/ back coverage. also  it did not cut into my hips (which is fabulous!) ...so  if you're looking for a little more coverage this is your bottom. i found it true to size...i'm 5'8"" and 150 lbs and i got a size 8 :)",Swim
1,This caftan is very light and well-made. i love the colors and designs on this fabric. i was worried that it might make me look boxy  but it accentuates my figure surprisingly well. the fabric is so soft!!! i'm amazed at the price because this is a really beautiful cover-up.,Swim
1,Love it! this suit is high quality and comfortable. it's a little tricky to get on but once it's on  it's perfect. i have a small chest and the fit of the cups and twisted fabric makes me feel totally comfortable. i usually wear two pieces  in fact this is my first one piece since i was ten  and i love it.,Swim
1,I am hippie and always worry about coverage. this was a nice fit  good coverage but did not look old-ladyish.,Swim
1,This was just what i wanted. a simple design (so many of retailer's suits have way too much going on) and this one fit the bill. sexy  strappy and clean. i can't wait to live in this top this summer.,Swim
1,I love love love this swimsuit! yes it's a bit pricey for a bathing suit  but i love the design and colors and the back detailing is sexy yet not all that revealing. i can't wait to wear it in hawaii next month! the only part to be careful about is not to stretch it too much when putting it on and taking it off  i can see the diamond cutouts stretching or even ripping if pulled too hard by accident. overall a great swimsuit for the summer!,Swim
-1,I am not sure who would look good in this dress. it is extremely oversized with tons of fabric that will not flatter anyone!,Trend
-1,The jeans look so different online! the pair i got did not have the stone washed look and was completely different cut. the rise is not as stated and is actually 10.5 inches! also  i'm a true 25 and the waist is like a 27  but the legs are super skinny. i'm so disappointed and i'm not even sure if is worth swapping out for a smaller size. these look more like men's cut jeans.,Trend
-1,This dress was so pretty on the hanger but a saggy sack on. even the sz 0 was too loose and shapeless. there is no waist as pictured. the hi-low hem  loose fit and wavy waist seam (see in the third close-up picture) make it look like the dress shrunk oddly in the wash. it's really too bad  it's such a pretty combination of patterns.,Trend
-1,Love the look of this and the fabric  but runs way small. i usually wear a 0. ordered the 0  then 2. just got the 4 and it's still too small. will be returning all 3.,Trend
-1,I thought this would be a cute business attire skirt. i hate to say it  but i felt like it flared out as if i were amelia bedelia or some whacky children's book character and not retailer. the fabric made it look bulky. i sadly had to return it.,Trend
-1,"I wanted to love this jumpsuit. it looks adorable in the product photo. i am 5'5"" about 120lbs and thus was overwhelming on me. i tried everything--- pulling up the tie at the waist to create a higher line  wearing a variety of heel heights----i couldn't seem to make it work. there was just so much fabric on me! it felt like i was wearing pajamas (and not in a cute 'wear your pajamas out' way). i love the idea and the photo appears to have an adorable line and cut. on me  this jumpsuit was just",Trend
-1,This dress runs so large  why did they not make an extra small. the material and detail are great the flow in the back is different but is flattering. i wish wish that they made this in the extra small  i was swimming in it  there was no way to fix it so it went back,Trend
-1,I was so excited about this top  and so disappointed when it arrived today. the lace part is lovely  but the skirt part is a crinoline type fabric that balloons out at the sides. it is gathered at the sides rather than pleated  and there is no way to get it to lay flat. the back center section is pleated. why couldn't they have had the pleats all around? this will be going back with much regret.,Trend
-1,The top is totally see through and fabric some what itchy.  it also feels cheap to the touch.  i love the idea but can't keep it for this price...i'm a shorty so i'd have to hem it too! sadly will return.,Trend
0,The print is unique and fun. however  the longer length and heavier weight of the fabric was not the piece i needed in my closet.,Trend
0,This runs small  i got the size 3 which fits like a medium  not a large. its a bit of an aline shaped knit in a beautiful saturated navy. i loved the elbow length sleeves. i have a large 34g bust and although this fit  it came to the top of my waist and i'm short-waisted. it's a great basic for someone less busty or who likes a shorter length.,Trend
0,This skirt is not what i was expecting at all. for starters it runs large  i expected it to sit at the natural waist and it is definitely made to do so  but it was a good two inches too big and therefore wouldn't lay flat and gaped at the front. no bueno. my biggest gripe  though  is that the color looks nothing like it does in the picture. they have it paired with an ivory top and the two look like they match so well but do not be fooled  the background color of this skirt is not even close to,Trend
0,"I tried this on in the store and the colors and fabric are terrific. it's very light-weight fabric but isn't see-through. the colors are medium in depth  not too bright. if you typically wear ""cool"" colors and avoid browns  you may be able to wear this because the brown is very muted. there's two strings inside that you tie around your waist to pull the bust of the dress in. i'm 5'4"" and 125 lbs  so there's simply too much fabric in the dress. i would have bought a petite. the tag says it's avai",Trend
0,I was very excited to get this dress in the mail. i wasn't sure about the sizing because there weren't any reviews written yet. i got the m which fit across my chest area and fit fine  but there was just so much fabric below the bust. i love that it's different  but i think you'd have to be a stick figure for this shape to work for you. it does not flatter your body at all.,Trend
0,I was so in love with these when i saw them online. they arrived today  and while the fit was great  i was disappointed. the colors are definitely more drab in person than what's pictured in the photo. the material is very thick. it's soft and they'd be warm in cold weather  i'm sure. i liked them  but they were underwhelming. if they were less expensive  i would probably keep them because i liked the fit and they'd be a quirky alternative to what i usually wear to work  but sadly  back they go.,Trend
0,Doesn't fit as tight/as slimming as you think it would by looking at the picture  definitely order one size down if you want it to fit tight!,Trend
0,I was so excited to receive this in the mail as it had been on backorder for awhile. the dress is beautiful  but run smalls the buttons on the back are nearly impossible to fasten. if you are single  good luck trying to get it buttoned. i'll be returning it.,Trend
0,The color and fabric of this item are so appealing and i think this is a great piece for the right person. the fabric is beautiful but also much thicker than i'd imagined from the photos. it has a quilted quality so doesn't drape very well and is just too much fabric for me around the arms. i typically wear a size 12 and ordered the large. i think a medium might have been better. haven't decided yet whether to exchange for m or just plain return. has an artsy  cool professor vibe that i like.,Trend
1,Unusual color. expensive even on sale.,Trend
1,I am waist-challenged. i like a narrowly cut structured sheath dress  sort of like the 60s styles. this is a great dress either belted or loose with great accessories and lovely shoes. it has so many colors in the pattern  you can wear this with anything  and the fabric is so high-end and quality that you can definitely wear this to work with a jacket and then change into a denim or leather jacket and tough high boots and go out for the evening in the fall-winter. it arrived in the mail and righ,Trend
1,I picked this dress up from the sales rack at retailer and immediately fell in love when i tried it on. the colors are prettier in person. the cut on the top is a little snug. my bust size is 32b and i got the size 2. i can see the top being an issue for bustier women. overall  wonderful quality and design! i'm wearing it today to combat the 90 degree+ weather.,Trend
1,Received this yesterday  wearing it today and am happy.  it&#39;s warm and cozy - perfect blend of sweatshirt and sweater for when you want to be comfortable  yet still look like you tried. i&#39;m 5&#39;4.5&quot; and 130 lbs. i ordered an xs and it&#39;s still pretty roomy which is how i think it&#39;s supposed to fit. i would prefer it to be a little more form fitting  but not enough to send back.  great with skinny jeans and boots.,Trend
1,This is such a fun dress to wear. i wanted something comfortable and flirty and this checked off both boxes. im typically a small size 6 but went w x-small on this one to hug the shoulders more.,Trend
1,This dress was returned to my store and i was immediately drawn to it. i love absolutely anything with a full shape  and this dress has it! its cut like a circle...so ladies this dress has a lot of fabric. i'm 5'8 and wouldn't be able to wear it as a dress  but it made for an adorable tunic with leggings. the arms are a tad more fitted (though i have larger arms) which helped make the dress feel super cool and feminine. if you love a cool quirky piece  this one is a winner!,Trend
1,"I am going to review this pretty much the way the person ahead of me reviewed it. first  the colors are way more vibrant in person than in the photo. there is even a lavender (which you can sort of see under the yellow stripe). it really makes it look different. second  it is monstrously huge. i am 5'3""  110 pounds and i ordered the xs and it completely swallowed me up. because of the vibrancy of the colors  it didn't blend well with my fair complexion and also  it is like a heavy sweater  not a",Trend
1,This is such an ethereal flowing dress.more gray than light blue as it appears in pix.love the flowy bell sleeves.its a modest length just above the knee.quality a bit lower than is the retailer norm but still good.,Trend
1,Beautiful dress. when you look at it on the hanger you think this could be really good or really bad. but it is absolutely beautiful. would highly recommend it - can dress it up or down.,Trend
